"","V2","V7"
"4295",61151,"168.3"
"4296",61154,"2034.9"
"4297",61156,"2107.58"
"4298",61210,"828.5"
"4299",61215,"712.22"
"4300",61250,"1075.59"
"4301",61253,"1424.43"
"4302",61304,"2078.51"
"4303",61305,"2282"
"4304",61312,"2136.65"
"4305",61313,"2136.65"
"4306",61314,"2136.65"
"4307",61315,"2136.65"
"4308",61320,"2078.51"
"4309",61321,"2470.95"
"4310",61330,"2107.58"
"4311",61332,"2601.77"
"4312",61333,"2601.77"
"4313",61334,"2601.77"
"4314",61340,"1351.43"
"4315",61343,"3619.22"
"4316",61345,"1422.9"
"4317",61440,"1790.1"
"4318",61450,"2325.6"
"4319",61458,"2529.09"
"4320",61460,"2485.49"
"4321",61470,"2485.49"
"4322",61480,"2485.49"
"4323",61490,"1962.23"
"4324",61500,"2354.67"
"4325",61501,"1845.95"
"4326",61510,"2907"
"4327",61512,"3343.05"
"4328",61514,"2907"
"4329",61516,"2907"
"4330",61518,"3488.4"
"4331",61519,"3633.75"
"4332",61520,"3785.35"
"4333",61521,"3851.78"
"4334",61522,"2907"
"4335",61524,"2907"
"4336",61526,"3060"
"4337",61530,"2994.21"
"4338",61531,"1744.2"
"4339",61533,"2776.19"
"4340",61534,"2892.47"
"4341",61535,"1845.95"
"4342",61536,"2848.86"
"4343",61538,"3197.7"
"4344",61539,"3197.7"
"4345",61541,"3561.08"
"4346",61542,"3561.08"
"4347",61543,"3561.08"
"4348",61544,"2470.95"
"4349",61545,"3561.08"
"4350",61546,"3066.89"
"4351",61548,"2921.54"
"4352",61550,"1744.2"
"4353",61552,"2136.65"
"4354",61556,"2078.51"
"4355",61557,"2500.02"
"4356",61558,"2587.23"
"4357",61559,"3095.96"
"4358",61563,"2805.26"
"4359",61564,"3372.12"
"4360",61570,"3197.7"
"4361",61571,"3197.7"
"4362",61575,"2325.6"
"4363",61576,"2478.6"
"4364",61580,"1881.9"
"4365",61581,"2500.02"
"4366",61582,"2632.55"
"4367",61583,"2758.33"
"4368",61584,"1881.9"
"4369",61585,"2631.6"
"4370",61586,"1897.2"
"4371",61590,"BR"
"4372",61591,"BR"
"4373",61592,"2815.2"
"4374",61595,"2383.74"
"4375",61596,"2558.16"
"4376",61597,"3299.45"
"4377",61598,"2249.1"
"4378",61600,"2383.74"
"4379",61601,"2558.16"
"4380",61605,"2703.51"
"4381",61606,"3604.68"
"4382",61607,"3372.12"
"4383",61608,"3924.45"
"4384",61609,"959.31"
"4385",61610,"2907"
"4386",61611,"712.22"
"4387",61612,"2718.05"
"4388",61613,"3851.78"
"4389",61615,"2965.14"
"4390",61616,"4040.73"
"4391",61618,"2136.65"
"4392",61619,"3415.73"
"4393",61624,"2441.88"
"4394",61626,"1686.06"
"4395",61680,"3212.24"
"4396",61682,"4054.5"
"4397",61684,"3851.78"
"4398",61686,"4622.13"
"4399",61690,"2776.19"
"4400",61692,"3503.7"
"4401",61700,"3519"
"4402",61702,"3924.45"
"4403",61703,"1918.62"
"4404",61705,"3212.24"
"4405",61708,"2848.86"
"4406",61710,"1132.2"
"4407",61711,"3343.05"
"4408",61712,"BR"
"4409",61720,"2674.44"
"4410",61735,"2674.44"
"4411",61750,"2558.16"
"4412",61751,"2674.44"
"4413",61760,"2558.16"
"4414",61770,"2558.16"
"4415",61790,"1686.06"
"4416",61791,"1686.06"
"4417",61793,"3066.89"
"4418",61795,"566.87"
"4419",61850,"1526.18"
"4420",61855,"1526.18"
"4421",61860,"2136.65"
"4422",61865,"2136.65"
"4423",61870,"2354.67"
"4424",61875,"2354.67"
"4425",61880,"2398.28"
"4426",61885,"413.1"
"4427",61888,"394.77"
"4428",62000,"1671.53"
"4429",62005,"1962.23"
"4430",62010,"2252.93"
"4431",62100,"2470.95"
"4432",62115,"BR"
"4433",62116,"BR"
"4434",62117,"BR"
"4435",62120,"2325.6"
"4436",62121,"2325.6"
"4437",62140,"1671.53"
"4438",62141,"1962.23"
"4439",62142,"1279.08"
"4440",62143,"1715.13"
"4441",62145,"2282"
"4442",62146,"2267.46"
"4443",62147,"2776.19"
"4444",62180,"1744.2"
"4445",62190,"1642.46"
"4446",62192,"1642.46"
"4447",62194,"712.22"
"4448",62200,"2616.3"
"4449",62201,"2267.46"
"4450",62220,"1787.81"
"4451",62223,"1962.23"
"4452",62225,"668.61"
"4453",62230,"1351.76"
"4454",62256,"828.5"
"4455",62258,"1816.88"
"4456",62268,"930.24"
"4457",62269,"1002.92"
"4458",62270,"122.4"
"4459",62272,"122.4"
"4460",62273,"232.56"
"4461",62274,"218.03"
"4462",62275,"247.1"
"4463",62276,"232.56"
"4464",62277,"232.56"
"4465",62278,"244.8"
"4466",62279,"319.77"
"4467",62280,"214.2"
"4468",62281,"260.1"
"4469",62282,"244.8"
"4470",62284,"279.63"
"4471",62287,"1424.43"
"4472",62288,"218.03"
"4473",62289,"229.5"
"4474",62290,"214.2"
"4475",62291,"214.2"
"4476",62292,"1424.43"
"4477",62294,"290.7"
"4478",62298,"247.1"
"4479",62350,"1584.32"
"4480",62351,"1875.02"
"4481",62355,"712.22"
"4482",62360,"741.29"
"4483",62361,"741.29"
"4484",62362,"784.89"
"4485",62365,"479.66"
"4486",62367,"BR"
"4487",62368,"BR"
"4488",63001,"1991.3"
"4489",63003,"2282"
"4490",63005,"1918.62"
"4491",63011,"2165.72"
"4492",63012,"2282"
"4493",63015,"2456.42"
"4494",63016,"2558.16"
"4495",63017,"2456.42"
"4496",63020,"2107.58"
"4497",63030,"1962.23"
"4498",63035,"712.22"
"4499",63040,"2456.42"
"4500",63042,"2543.63"
"4501",63045,"2630.84"
"4502",63046,"2703.51"
"4503",63047,"2558.16"
"4504",63048,"857.57"
"4505",63055,"2558.16"
"4506",63056,"2340.14"
"4507",63057,"1366.29"
"4508",63064,"2834.33"
"4509",63066,"1250.01"
"4510",63075,"2034.9"
"4511",63076,"784.89"
"4512",63077,"2136.65"
"4513",63078,"784.89"
"4514",63081,"2630.84"
"4515",63082,"857.57"
"4516",63085,"2558.16"
"4517",63086,"857.57"
"4518",63087,"2558.16"
"4519",63088,"857.57"
"4520",63090,"2558.16"
"4521",63091,"857.57"
"4522",63170,"2165.72"
"4523",63172,"2398.28"
"4524",63173,"2630.84"
"4525",63180,"2165.72"
"4526",63182,"2587.23"
"4527",63185,"2325.6"
"4528",63190,"2790.72"
"4529",63191,"1933.16"
"4530",63194,"1933.16"
"4531",63195,"1933.16"
"4532",63196,"1933.16"
"4533",63197,"1933.16"
"4534",63198,"2282"
"4535",63199,"2282"
"4536",63200,"2282"
"4537",63250,"2463.3"
"4538",63251,"2279.7"
"4539",63252,"2876.4"
"4540",63265,"2282"
"4541",63266,"2282"
"4542",63267,"2049.44"
"4543",63268,"1744.2"
"4544",63270,"2398.28"
"4545",63271,"2398.28"
"4546",63272,"2558.16"
"4547",63273,"2165.72"
"4548",63275,"2834.33"
"4549",63276,"2834.33"
"4550",63277,"2470.95"
"4551",63278,"2020.37"
"4552",63280,"2848.86"
"4553",63281,"2848.86"
"4554",63282,"3139.56"
"4555",63283,"2427.35"
"4556",63285,"3139.56"
"4557",63286,"3139.56"
"4558",63287,"3415.73"
"4559",63290,"BR"
"4560",63300,"1773.27"
"4561",63301,"1902.54"
"4562",63302,"1912.5"
"4563",63303,"1912.5"
"4564",63304,"1866.6"
"4565",63305,"1912.5"
"4566",63306,"1912.5"
"4567",63307,"1912.5"
"4568",63308,"857.57"
"4569",63600,"1308.15"
"4570",63610,"1728.9"
"4571",63615,"1845.95"
"4572",63650,"2209.32"
"4573",63655,"2209.32"
"4574",63660,"1075.59"
"4575",63685,"494.19"
"4576",63688,"566.87"
"4577",63690,"43.61"
"4578",63691,"43.61"
"4579",63700,"1715.13"
"4580",63702,"1845.95"
"4581",63704,"2034.9"
"4582",63706,"2063.97"
"4583",63707,"2136.65"
"4584",63709,"2848.86"
"4585",63710,"1991.3"
"4586",63740,"1715.13"
"4587",63741,"930.24"
"4588",63744,"828.5"
"4589",63746,"828.5"
"4590",64400,"61.2"
"4591",64402,"91.8"
"4592",64405,"76.5"
"4593",64408,"91.8"
"4594",64410,"91.8"
"4595",64412,"76.5"
"4596",64413,"91.8"
"4597",64415,"76.5"
"4598",64417,"76.5"
"4599",64418,"76.5"
"4600",64420,"91.8"
"4601",64421,"183.6"
"4602",64425,"76.5"
"4603",64430,"91.8"
"4604",64435,"76.5"
"4605",64440,"72.68"
"4606",64441,"145.35"
"4607",64442,"137.7"
"4608",64443,"76.5"
"4609",64445,"91.8"
"4610",64450,"61.2"
"4611",64505,"76.5"
"4612",64508,"91.8"
"4613",64510,"153"
"4614",64520,"153"
"4615",64530,"183.6"
"4616",64550,"58.14"
"4617",64553,"153"
"4618",64555,"153"
"4619",64560,"153"
"4620",64565,"153"
"4621",64573,"153"
"4622",64575,"183.6"
"4623",64577,"183.6"
"4624",64580,"183.6"
"4625",64585,"183.6"
"4626",64590,"183.6"
"4627",64595,"153"
"4628",64600,"153"
"4629",64605,"229.5"
"4630",64610,"260.1"
"4631",64612,"247.1"
"4632",64613,"247.1"
"4633",64620,"122.4"
"4634",64622,"153"
"4635",64623,"76.5"
"4636",64630,"153"
"4637",64640,"107.1"
"4638",64680,"260.1"
"4639",64702,"392.45"
"4640",64704,"421.52"
"4641",64708,"712.22"
"4642",64712,"857.57"
"4643",64713,"784.89"
"4644",64714,"784.89"
"4645",64716,"930.24"
"4646",64718,"784.89"
"4647",64719,"523.26"
"4648",64721,"726.75"
"4649",64722,"566.87"
"4650",64726,"301.06"
"4651",64727,"BR"
"4652",64732,"421.52"
"4653",64734,"421.52"
"4654",64736,"508.73"
"4655",64738,"625.01"
"4656",64740,"784.89"
"4657",64742,"784.89"
"4658",64744,"494.19"
"4659",64746,"382.5"
"4660",64752,"1075.59"
"4661",64755,"1569.78"
"4662",64760,"1002.92"
"4663",64761,"382.5"
"4664",64763,"520.2"
"4665",64766,"639.54"
"4666",64771,"712.22"
"4667",64772,"443.7"
"4668",64774,"260.1"
"4669",64776,"260.1"
"4670",64778,"137.7"
"4671",64782,"433.56"
"4672",64783,"91.8"
"4673",64784,"673.2"
"4674",64786,"1009.8"
"4675",64787,"494.19"
"4676",64788,"595.94"
"4677",64790,"814.95"
"4678",64792,"979.2"
"4679",64795,"218.03"
"4680",64802,"1191.87"
"4681",64804,"1671.53"
"4682",64809,"1671.53"
"4683",64818,"1235.48"
"4684",64820,"566.1"
"4685",64830,"BR"
"4686",64831,"474.3"
"4687",64832,"244.8"
"4688",64834,"504.9"
"4689",64835,"642.6"
"4690",64836,"749.7"
"4691",64837,"321.3"
"4692",64840,"902.7"
"4693",64856,"902.7"
"4694",64857,"902.7"
"4695",64858,"1055.7"
"4696",64859,"436.05"
"4697",64861,"1055.7"
"4698",64862,"1315.8"
"4699",64864,"973.85"
"4700",64865,"1229.84"
"4701",64866,"1715.13"
"4702",64868,"1715.13"
"4703",64870,"1715.13"
"4704",64872,"BR"
"4705",64874,"BR"
"4706",64876,"BR"
"4707",64885,"1224"
"4708",64886,"1462.63"
"4709",64890,"979.2"
"4710",64891,"1133.73"
"4711",64892,"979.2"
"4712",64893,"1133.73"
"4713",64895,"1395.36"
"4714",64896,"1715.13"
"4715",64897,"1395.36"
"4716",64898,"1715.13"
"4717",64901,"535.5"
"4718",64902,"770.36"
"4719",64905,"596.7"
"4720",64907,"856.8"
"4721",64999,"BR"
"4722",65091,"813.96"
"4723",65093,"901.17"
"4724",65101,"813.96"
"4725",65103,"944.78"
"4726",65105,"1133.73"
"4727",65110,"1598.85"
"4728",65112,"1816.88"
"4729",65114,"1962.23"
"4730",65125,"BR"
"4731",65130,"813.96"
"4732",65135,"973.85"
"4733",65140,"1133.73"
"4734",65150,"784.89"
"4735",65155,"1075.59"
"4736",65175,"596.7"
"4737",65205,"30.6"
"4738",65210,"45.9"
"4739",65220,"45.9"
"4740",65222,"61.2"
"4741",65235,"930.24"
"4742",65260,"973.85"
"4743",65265,"1308.15"
"4744",65270,"91.8"
"4745",65272,"137.7"
"4746",65273,"229.5"
"4747",65275,"566.87"
"4748",65280,"857.57"
"4749",65285,"1133.73"
"4750",65286,"443.7"
"4751",65290,"566.87"
"4752",65400,"654.08"
"4753",65410,"91.8"
"4754",65420,"520.2"
"4755",65426,"596.7"
"4756",65430,"45.9"
"4757",65435,"76.5"
"4758",65436,"153"
"4759",65450,"122.4"
"4760",65600,"494.19"
"4761",65710,"1715.13"
"4762",65730,"2063.97"
"4763",65750,"1991.3"
"4764",65755,"2063.97"
"4765",65760,"1787.81"
"4766",65765,"2063.97"
"4767",65767,"1918.62"
"4768",65770,"1918.62"
"4769",65771,"1046.52"
"4770",65772,"336.6"
"4771",65775,"639.54"
"4772",65800,"122.4"
"4773",65805,"122.4"
"4774",65810,"566.87"
"4775",65815,"639.54"
"4776",65820,"973.85"
"4777",65850,"749.7"
"4778",65855,"930.24"
"4779",65860,"566.87"
"4780",65865,"857.57"
"4781",65870,"610.47"
"4782",65875,"610.47"
"4783",65880,"610.47"
"4784",65900,"889.39"
"4785",65920,"959.31"
"4786",65930,"726.75"
"4787",66020,"168.3"
"4788",66030,"107.1"
"4789",66130,"729.86"
"4790",66150,"1133.73"
"4791",66155,"1133.73"
"4792",66160,"1133.73"
"4793",66165,"1133.73"
"4794",66170,"1279.08"
"4795",66172,"1453.5"
"4796",66180,"1351.76"
"4797",66185,"813.96"
"4798",66220,"1598.85"
"4799",66225,"1962.23"
"4800",66250,"784.89"
"4801",66500,"406.98"
"4802",66505,"494.19"
"4803",66600,"1133.73"
"4804",66605,"1816.88"
"4805",66625,"813.96"
"4806",66630,"813.96"
"4807",66635,"813.96"
"4808",66680,"857.57"
"4809",66682,"784.89"
"4810",66700,"654.08"
"4811",66710,"712.22"
"4812",66720,"683.15"
"4813",66740,"973.85"
"4814",66761,"712.22"
"4815",66762,"857.57"
"4816",66770,"654.08"
"4817",66820,"537.8"
"4818",66821,"639.54"
"4819",66825,"1133.73"
"4820",66830,"726.75"
"4821",66840,"1351.76"
"4822",66850,"1497.11"
"4823",66852,"1729.67"
"4824",66920,"1250.01"
"4825",66930,"1424.43"
"4826",66940,"1351.76"
"4827",66983,"1845.95"
"4828",66984,"1787.81"
"4829",66985,"1569.78"
"4830",66986,"BR"
"4831",66999,"BR"
"4832",67005,"1424.43"
"4833",67010,"1642.46"
"4834",67015,"654.08"
"4835",67025,"712.22"
"4836",67028,"319.77"
"4837",67030,"857.57"
"4838",67031,"712.22"
"4839",67036,"2848.86"
"4840",67038,"3139.56"
"4841",67039,"2703.51"
"4842",67040,"2500.02"
"4843",67101,"1424.43"
"4844",67105,"1424.43"
"4845",67107,"1845.95"
"4846",67108,"2877.93"
"4847",67110,"1438.97"
"4848",67112,"1627.92"
"4849",67115,"537.8"
"4850",67120,"683.15"
"4851",67121,"803.3"
"4852",67141,"755.82"
"4853",67145,"784.89"
"4854",67208,"784.89"
"4855",67210,"813.96"
"4856",67218,"1569.78"
"4857",67227,"843.03"
"4858",67228,"918"
"4859",67250,"1133.73"
"4860",67255,"1424.43"
"4861",67299,"BR"
"4862",67311,"857.57"
"4863",67312,"1075.59"
"4864",67314,"944.78"
"4865",67316,"1177.34"
"4866",67318,"1075.59"
"4867",67320,"1133.73"
"4868",67331,"1148.27"
"4869",67332,"1206.41"
"4870",67334,"944.78"
"4871",67335,"218.03"
"4872",67340,"1075.59"
"4873",67343,"443.7"
"4874",67345,"276.17"
"4875",67350,"261.63"
"4876",67399,"BR"
"4877",67400,"1090.13"
"4878",67405,"872.1"
"4879",67412,"1133.73"
"4880",67413,"1133.73"
"4881",67414,"BR"
"4882",67415,"159.89"
"4883",67420,"1816.88"
"4884",67430,"1816.88"
"4885",67440,"1598.85"
"4886",67445,"BR"
"4887",67450,"1816.88"
"4888",67500,"72.68"
"4889",67505,"145.35"
"4890",67515,"58.14"
"4891",67550,"902.7"
"4892",67560,"902.7"
"4893",67570,"1438.97"
"4894",67599,"BR"
"4895",67700,"45.9"
"4896",67710,"76.5"
"4897",67715,"91.8"
"4898",67800,"107.1"
"4899",67801,"137.7"
"4900",67805,"137.7"
"4901",67808,"319.77"
"4902",67810,"91.8"
"4903",67820,"45.9"
"4904",67825,"91.8"
"4905",67830,"107.1"
"4906",67835,"712.22"
"4907",67840,"137.7"
"4908",67850,"107.1"
"4909",67875,"153"
"4910",67880,"336.6"
"4911",67882,"520.2"
"4912",67900,"BR"
"4913",67901,"973.85"
"4914",67902,"1308.15"
"4915",67903,"1308.15"
"4916",67904,"1308.15"
"4917",67906,"1308.15"
"4918",67908,"973.85"
"4919",67909,"857.57"
"4920",67911,"1133.73"
"4921",67914,"413.1"
"4922",67915,"107.1"
"4923",67916,"654.08"
"4924",67917,"813.96"
"4925",67921,"260.1"
"4926",67922,"122.4"
"4927",67923,"654.08"
"4928",67924,"813.96"
"4929",67930,"183.6"
"4930",67935,"260.1"
"4931",67938,"76.5"
"4932",67950,"712.22"
"4933",67961,"872.1"
"4934",67966,"1046.52"
"4935",67971,"1046.52"
"4936",67973,"1220.94"
"4937",67974,"1453.5"
"4938",67975,"382.5"
"4939",67999,"BR"
"4940",68020,"61.2"
"4941",68040,"61.2"
"4942",68100,"91.8"
"4943",68110,"137.7"
"4944",68115,"229.5"
"4945",68130,"443.7"
"4946",68135,"122.4"
"4947",68200,"58.14"
"4948",68320,"973.85"
"4949",68325,"1133.73"
"4950",68326,"930.24"
"4951",68328,"1075.59"
"4952",68330,"443.7"
"4953",68335,"639.54"
"4954",68340,"639.54"
"4955",68360,"520.2"
"4956",68362,"813.96"
"4957",68399,"BR"
"4958",68400,"168.3"
"4959",68420,"122.4"
"4960",68440,"76.5"
"4961",68500,"869.72"
"4962",68505,"902.7"
"4963",68510,"153"
"4964",68520,"857.57"
"4965",68525,"153"
"4966",68530,"503.73"
"4967",68540,"1075.59"
"4968",68550,"1075.59"
"4969",68700,"712.22"
"4970",68705,"122.4"
"4971",68720,"1133.73"
"4972",68745,"1220.94"
"4973",68750,"1220.94"
"4974",68760,"122.4"
"4975",68761,"91.8"
"4976",68770,"423.04"
"4977",68801,"45.9"
"4978",68810,"107.1"
"4979",68811,"168.3"
"4980",68815,"229.5"
"4981",68840,"61.2"
"4982",68850,"72.68"
"4983",68899,"BR"
"4984",69000,"76.5"
"4985",69005,"232.56"
"4986",69020,"91.8"
"4987",69090,"43.61"
"4988",69100,"107.1"
"4989",69105,"107.1"
"4990",69110,"436.05"
"4991",69120,"1002.92"
"4992",69140,"1715.13"
"4993",69145,"306"
"4994",69150,"1132.2"
"4995",69155,"1652.4"
"4996",69200,"91.8"
"4997",69205,"305.24"
"4998",69210,"45.9"
"4999",69220,"45.9"
"5000",69222,"225.64"
"5001",69300,"843.03"
"5002",69310,"1351.76"
"5003",69320,"1422.9"
"5004",69399,"BR"
"5005",69400,"45.9"
"5006",69401,"30.6"
"5007",69405,"61.2"
"5008",69410,"61.2"
"5009",69420,"168.3"
"5010",69421,"218.03"
"5011",69424,"145.35"
"5012",69433,"218.03"
"5013",69436,"261.63"
"5014",69440,"930.24"
"5015",69450,"930.24"
"5016",69501,"930.24"
"5017",69502,"1453.5"
"5018",69505,"1889.55"
"5019",69511,"1889.55"
"5020",69530,"2136.65"
"5021",69535,"2249.1"
"5022",69540,"183.6"
"5023",69550,"1424.43"
"5024",69552,"1715.13"
"5025",69554,"2249.1"
"5026",69601,"1099.47"
"5027",69602,"1715.13"
"5028",69603,"1715.13"
"5029",69604,"1715.13"
"5030",69605,"1845.95"
"5031",69610,"107.1"
"5032",69620,"1133.73"
"5033",69631,"1540.71"
"5034",69632,"1744.2"
"5035",69633,"1845.95"
"5036",69635,"1787.81"
"5037",69636,"1889.55"
"5038",69637,"1991.3"
"5039",69641,"1918.62"
"5040",69642,"2020.37"
"5041",69643,"1991.3"
"5042",69644,"2107.58"
"5043",69645,"1918.62"
"5044",69646,"2063.97"
"5045",69650,"1119.2"
"5046",69660,"1598.85"
"5047",69661,"1598.85"
"5048",69662,"1904.09"
"5049",69666,"1424.43"
"5050",69667,"1424.43"
"5051",69670,"1715.13"
"5052",69676,"1002.92"
"5053",69700,"443.7"
"5054",69710,"BR"
"5055",69711,"BR"
"5056",69720,"1715.13"
"5057",69725,"2848.86"
"5058",69740,"1991.3"
"5059",69745,"2848.86"
"5060",69799,"BR"
"5061",69801,"1279.08"
"5062",69802,"1715.13"
"5063",69805,"1715.13"
"5064",69806,"2049.44"
"5065",69820,"1715.13"
"5066",69840,"979.2"
"5067",69905,"1424.43"
"5068",69910,"1715.13"
"5069",69915,"2558.16"
"5070",69930,"1991.3"
"5071",69949,"BR"
"5072",69950,"2848.86"
"5073",69955,"2848.86"
"5074",69960,"2848.86"
"5075",69970,"3561.08"
"5076",69979,"BR"
"5077",70010,"43.12"
"5078",70010,"100.63"
"5079",70010,"143.75"
"5080",70015,"75.11"
"5081",70015,"61.45"
"5082",70015,"136.56"
"5083",70030,"21.38"
"5084",70030,"32.06"
"5085",70030,"53.44"
"5086",70100,"11.5"
"5087",70100,"17.25"
"5088",70100,"28.75"
"5089",70110,"28.03"
"5090",70110,"42.04"
"5091",70110,"70.06"
"5092",70120,"18.05"
"5093",70120,"27.08"
"5094",70120,"45.13"
"5095",70130,"30.88"
"5096",70130,"46.31"
"5097",70130,"77.19"
"5098",70134,"29.93"
"5099",70134,"44.89"
"5100",70134,"74.81"
"5101",70140,"19.95"
"5102",70140,"29.93"
"5103",70140,"49.88"
"5104",70150,"20.9"
"5105",70150,"31.35"
"5106",70150,"52.25"
"5107",70160,"15.2"
"5108",70160,"22.8"
"5109",70160,"38"
"5110",70170,"24.52"
"5111",70170,"45.54"
"5112",70170,"70.06"
"5113",70190,"18.05"
"5114",70190,"27.08"
"5115",70190,"45.13"
"5116",70200,"24.7"
"5117",70200,"37.05"
"5118",70200,"61.75"
"5119",70210,"16.63"
"5120",70210,"24.94"
"5121",70210,"41.56"
"5122",70220,"27.55"
"5123",70220,"41.33"
"5124",70220,"68.88"
"5125",70240,"15.68"
"5126",70240,"23.51"
"5127",70240,"39.19"
"5128",70250,"18.05"
"5129",70250,"27.08"
"5130",70250,"45.13"
"5131",70260,"27.55"
"5132",70260,"41.33"
"5133",70260,"68.88"
"5134",70300,"5"
"5135",70300,"7.5"
"5136",70300,"12.5"
"5137",70310,"9.5"
"5138",70310,"14.25"
"5139",70310,"23.75"
"5140",70320,"19.95"
"5141",70320,"29.93"
"5142",70320,"49.88"
"5143",70328,"25.18"
"5144",70328,"37.76"
"5145",70328,"62.94"
"5146",70330,"36.58"
"5147",70330,"54.86"
"5148",70330,"91.44"
"5149",70332,"31.12"
"5150",70332,"72.63"
"5151",70332,"103.75"
"5152",70336,"137.51"
"5153",70336,"550.05"
"5154",70336,"687.56"
"5155",70350,"18.05"
"5156",70350,"27.08"
"5157",70350,"45.13"
"5158",70355,"15.8"
"5159",70355,"29.33"
"5160",70355,"45.13"
"5161",70360,"21.85"
"5162",70360,"32.78"
"5163",70360,"54.63"
"5164",70370,"27.43"
"5165",70370,"64.01"
"5166",70370,"91.44"
"5167",70371,"83.6"
"5168",70371,"125.4"
"5169",70371,"209"
"5170",70373,"34.2"
"5171",70373,"79.8"
"5172",70373,"114"
"5173",70380,"17.1"
"5174",70380,"39.9"
"5175",70380,"57"
"5176",70390,"21.87"
"5177",70390,"65.63"
"5178",70390,"87.5"
"5179",70450,"95.83"
"5180",70450,"223.61"
"5181",70450,"319.44"
"5182",70460,"109.37"
"5183",70460,"255.19"
"5184",70460,"364.56"
"5185",70470,"130.03"
"5186",70470,"303.41"
"5187",70470,"433.44"
"5188",70480,"102.6"
"5189",70480,"239.4"
"5190",70480,"342"
"5191",70481,"118.99"
"5192",70481,"277.64"
"5193",70481,"396.63"
"5194",70482,"141.43"
"5195",70482,"330.01"
"5196",70482,"471.44"
"5197",70486,"107.59"
"5198",70486,"251.04"
"5199",70486,"358.63"
"5200",70487,"123.98"
"5201",70487,"289.28"
"5202",70487,"413.25"
"5203",70488,"147.13"
"5204",70488,"343.31"
"5205",70488,"490.44"
"5206",70490,"116.14"
"5207",70490,"270.99"
"5208",70490,"387.13"
"5209",70491,"130.03"
"5210",70491,"303.41"
"5211",70491,"433.44"
"5212",70492,"161.74"
"5213",70492,"377.39"
"5214",70492,"539.13"
"5215",70540,"133"
"5216",70540,"532"
"5217",70540,"665"
"5218",70541,"152"
"5219",70541,"608"
"5220",70541,"760"
"5221",70551,"133"
"5222",70551,"532"
"5223",70551,"665"
"5224",70552,"152"
"5225",70552,"608"
"5226",70552,"760"
"5227",70553,"0"
"5228",70553,"0"
"5229",70553,"980"
"5230",71010,"15.2"
"5231",71010,"22.8"
"5232",71010,"38"
"5233",71015,"17.58"
"5234",71015,"26.36"
"5235",71015,"43.94"
"5236",71020,"18.05"
"5237",71020,"27.08"
"5238",71020,"45.13"
"5239",71021,"25.65"
"5240",71021,"38.48"
"5241",71021,"64.13"
"5242",71022,"26.6"
"5243",71022,"39.9"
"5244",71022,"66.5"
"5245",71023,"30.4"
"5246",71023,"45.6"
"5247",71023,"76"
"5248",71030,"28.98"
"5249",71030,"43.46"
"5250",71030,"72.44"
"5251",71034,"45.6"
"5252",71034,"68.4"
"5253",71034,"114"
"5254",71035,"19"
"5255",71035,"28.5"
"5256",71035,"47.5"
"5257",71036,"41.98"
"5258",71036,"77.96"
"5259",71036,"119.94"
"5260",71038,"48.63"
"5261",71038,"90.31"
"5262",71038,"138.94"
"5263",71040,"38.5"
"5264",71040,"57.75"
"5265",71040,"96.25"
"5266",71060,"42"
"5267",71060,"78"
"5268",71060,"120"
"5269",71090,"39.9"
"5270",71090,"74.1"
"5271",71090,"114"
"5272",71100,"20.9"
"5273",71100,"31.35"
"5274",71100,"52.25"
"5275",71101,"23.28"
"5276",71101,"34.91"
"5277",71101,"58.19"
"5278",71110,"25.65"
"5279",71110,"38.48"
"5280",71110,"64.13"
"5281",71111,"28.98"
"5282",71111,"43.46"
"5283",71111,"72.44"
"5284",71120,"18.05"
"5285",71120,"27.08"
"5286",71120,"45.13"
"5287",71130,"21.38"
"5288",71130,"32.06"
"5289",71130,"53.44"
"5290",71250,"98.85"
"5291",71250,"230.65"
"5292",71250,"329.51"
"5293",71260,"115.93"
"5294",71260,"270.51"
"5295",71260,"386.45"
"5296",71270,"142.11"
"5297",71270,"331.59"
"5298",71270,"473.71"
"5299",71550,"134.43"
"5300",71550,"537.7"
"5301",71550,"672.13"
"5302",71555,"161.03"
"5303",71555,"644.1"
"5304",71555,"805.13"
"5305",72010,"38"
"5306",72010,"57"
"5307",72010,"95"
"5308",72020,"15.2"
"5309",72020,"22.8"
"5310",72020,"38"
"5311",72040,"20.9"
"5312",72040,"31.35"
"5313",72040,"52.25"
"5314",72050,"28.5"
"5315",72050,"42.75"
"5316",72050,"71.25"
"5317",72052,"36.58"
"5318",72052,"54.86"
"5319",72052,"91.44"
"5320",72069,"21.38"
"5321",72069,"32.06"
"5322",72069,"53.44"
"5323",72070,"20.9"
"5324",72070,"31.35"
"5325",72070,"52.25"
"5326",72072,"22.33"
"5327",72072,"33.49"
"5328",72072,"55.81"
"5329",72074,"25.65"
"5330",72074,"38.48"
"5331",72074,"64.13"
"5332",72080,"20.9"
"5333",72080,"31.35"
"5334",72080,"52.25"
"5335",72090,"25.65"
"5336",72090,"38.48"
"5337",72090,"64.13"
"5338",72100,"20.9"
"5339",72100,"31.35"
"5340",72100,"52.25"
"5341",72110,"28.98"
"5342",72110,"43.46"
"5343",72110,"72.44"
"5344",72114,"36.58"
"5345",72114,"54.86"
"5346",72114,"91.44"
"5347",72120,"25.65"
"5348",72120,"38.48"
"5349",72120,"64.13"
"5350",72125,"91.73"
"5351",72125,"275.21"
"5352",72125,"366.94"
